UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
3613,L50792,L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0,client_2
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,client_2
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,client_2
7082,L54261,L,300.7,310.4,1366,52.6,205,0,0,0,0,0,0,client_2
8596,M23455,M,297.5,308.2,1624,30.9,186,0,0,0,0,0,0,client_2
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0,client_2
8196,L55375,L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0,client_2
9674,M24533,M,299.0,310.1,1593,35.4,5,0,0,0,0,0,0,client_2
1670,L48849,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,client_2
8274,M23133,M,299.0,310.6,1787,22.2,192,0,0,0,0,0,0,client_2
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,client_2
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,client_2
6898,L54077,L,301.0,311.6,1352,63.5,143,0,0,0,0,0,0,client_2
2967,L50146,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0,client_2
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0,client_2
9270,L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,client_2
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,client_2
2963,L50142,L,300.7,309.5,1508,39.9,59,0,0,0,0,0,0,client_2
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,client_2
5216,M20075,M,303.7,312.7,1532,42.7,194,0,0,0,0,0,0,client_2
1679,L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,client_2
5200,L52379,L,303.8,312.8,1503,40.0,154,0,0,0,0,0,0,client_2
3289,L50468,L,301.3,310.1,1662,31.0,37,0,0,0,0,0,0,client_2
1931,M16790,M,298.1,307.9,1569,37.0,29,0,0,0,0,0,0,client_2
582,L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0,client_2
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,client_2
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,client_2
5793,M20652,M,301.8,311.3,1624,31.6,145,0,0,0,0,0,0,client_2
2789,L49968,L,300.3,309.6,1326,52.4,57,0,0,0,0,0,0,client_2
6971,L54150,L,300.7,311.0,1436,44.9,119,0,0,0,0,0,0,client_2
5959,L53138,L,300.6,310.8,1533,38.5,117,0,0,0,0,0,0,client_2
3956,L51135,L,302.3,311.5,1448,49.6,28,0,0,0,0,0,0,client_2
3060,M17919,M,300.0,309.0,1368,45.8,81,0,0,0,0,0,0,client_2
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,client_2
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,client_2
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,client_2
3172,L50351,L,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,client_2
4827,L52006,L,303.4,311.8,2268,15.8,20,0,0,0,0,0,0,client_2
2243,L49422,L,299.2,308.4,1667,29.0,199,0,0,0,0,0,0,client_2
3248,M18107,M,301.0,309.8,1594,31.1,143,0,0,0,0,0,0,client_2
5805,L52984,L,301.5,310.9,1365,46.5,172,0,0,0,0,0,0,client_2
5951,L53130,L,300.7,310.8,1689,28.9,100,0,0,0,0,0,0,client_2
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,client_2
9941,M24800,M,298.3,308.1,1722,28.6,89,0,0,0,0,0,0,client_2
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,client_2
664,L47843,L,297.5,308.9,1469,44.0,185,0,0,0,0,0,0,client_2
1598,L48777,L,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,client_2
1925,L49104,L,297.9,307.7,1353,50.7,13,0,0,0,0,0,0,client_2
6755,L53934,L,301.8,311.1,1495,36.9,197,0,0,0,0,0,0,client_2
6939,L54118,L,300.7,311.2,1452,44.4,33,0,0,0,0,0,0,client_2
8897,L56076,L,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,client_2
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,client_2
49,H29462,H,298.8,309.2,1425,53.9,135,0,0,0,0,0,0,client_2
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,client_2
5879,L53058,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,client_2
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,client_2
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,client_2
7058,L54237,L,300.8,310.6,1666,36.2,144,0,0,0,0,0,0,client_2
2960,M17819,M,300.7,309.4,1589,35.0,52,0,0,0,0,0,0,client_2
3935,M18794,M,302.6,311.6,1518,39.0,184,0,0,0,0,0,0,client_2
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,client_2
3219,L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,client_2
4817,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,client_2
707,M15566,M,297.8,309.0,1434,43.3,96,0,0,0,0,0,0,client_2
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,client_2
7074,L54253,L,300.7,310.6,1491,43.2,187,0,0,0,0,0,0,client_2
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,client_2
2976,H32389,H,300.5,309.4,1360,46.2,93,0,0,0,0,0,0,client_2
4129,L51308,L,301.9,310.4,1708,24.8,17,0,0,0,0,0,0,client_2
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,client_2
3910,H33323,H,302.3,311.3,1744,30.3,116,0,0,0,0,0,0,client_2
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,client_2
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0,client_2
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,client_2
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,client_2
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,client_2
3881,L51060,L,302.5,311.6,1595,29.5,35,0,0,0,0,0,0,client_2
6855,L54034,L,301.0,311.2,1511,42.9,26,0,0,0,0,0,0,client_2
4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,client_2
3233,L50412,L,300.7,309.3,1580,38.3,102,0,0,0,0,0,0,client_2
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,client_2
7903,M22762,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0,client_2
3329,L50508,L,301.6,310.6,1418,43.9,129,0,0,0,0,0,0,client_2
8215,L55394,L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0,client_2
5979,L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,0,client_2
6308,L53487,L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,client_2
8629,L55808,L,297.5,308.4,1747,31.0,45,0,0,0,0,0,0,client_2
714,L47893,L,297.4,308.6,1439,46.4,114,0,0,0,0,0,0,client_2
750,L47929,L,296.6,308.0,1978,22.3,208,0,0,0,0,0,0,client_2
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,client_2
9693,M24552,M,299.0,310.0,1667,30.0,53,0,0,0,0,0,0,client_2
1193,M16052,M,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,client_2
56,L47235,L,298.8,309.1,1512,40.7,156,0,0,0,0,0,0,client_2
6738,M21597,M,301.7,311.0,1537,33.5,146,0,0,0,0,0,0,client_2
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,client_2
7031,L54210,L,300.7,310.8,1772,27.3,69,0,0,0,0,0,0,client_2
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,client_2
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,client_2
4748,L51927,L,303.3,311.2,1763,27.3,27,0,0,0,0,0,0,client_2
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,client_2
3900,M18759,M,302.1,311.0,1711,28.7,83,0,0,0,0,0,0,client_2
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,client_2
691,H30104,H,297.6,309.0,1413,40.2,51,0,0,0,0,0,0,client_2
6979,L54158,L,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,client_2
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,client_2
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,client_2
5247,L52426,L,303.5,313.0,1465,41.0,56,0,0,0,0,0,0,client_2
3963,L51142,L,302.4,311.5,1785,24.8,45,0,0,0,0,0,0,client_2
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,client_2
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,client_2
9628,M24487,M,298.9,310.0,1487,36.6,129,0,0,0,0,0,0,client_2
3785,L50964,L,302.2,310.8,1744,29.7,16,0,0,0,0,0,0,client_2
8883,L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,client_2
5927,L53106,L,300.2,310.1,1440,51.1,41,0,0,0,0,0,0,client_2
1274,L48453,L,298.1,309.4,1397,48.2,63,0,0,0,0,0,0,client_2
7340,L54519,L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,client_2
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,client_2
3176,L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,client_2
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,client_2
2841,H32254,H,300.4,309.4,1487,38.9,185,0,0,0,0,0,0,client_2
3029,L50208,L,300.5,309.5,1379,55.6,2,0,0,0,0,0,0,client_2
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0,client_2
4808,L51987,L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0,client_2
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,client_2
4855,L52034,L,303.7,312.2,1568,33.8,96,0,0,0,0,0,0,client_2
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,client_2
1360,L48539,L,298.7,310.2,1404,50.3,54,0,0,0,0,0,0,client_2
4427,L51606,L,302.6,310.3,1479,40.4,105,0,0,0,0,0,0,client_2
7103,M21962,M,300.8,310.3,1494,42.2,35,0,0,0,0,0,0,client_2
1782,L48961,L,298.5,308.1,1662,28.6,48,0,0,0,0,0,0,client_2
5968,L53147,L,300.4,310.8,1390,52.5,144,0,0,0,0,0,0,client_2
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,client_2
808,L47987,L,297.0,307.7,1867,22.8,118,0,0,0,0,0,0,client_2
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,client_2
9043,M23902,M,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,client_2
8208,L55387,L,299.2,310.7,1535,42.6,17,0,0,0,0,0,0,client_2
1907,L49086,L,297.9,307.6,1430,52.4,178,0,0,0,0,0,0,client_2
2480,L49659,L,299.0,308.5,1604,34.7,159,0,0,0,0,0,0,client_2
3268,L50447,L,301.3,310.0,1550,41.5,197,0,0,0,0,0,0,client_2
792,L47971,L,296.8,307.9,1611,35.4,72,0,0,0,0,0,0,client_2
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,client_2
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,client_2
5209,L52388,L,303.8,312.7,1664,29.3,178,0,0,0,0,0,0,client_2
6869,L54048,L,301.0,311.2,1363,46.3,62,0,0,0,0,0,0,client_2
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,client_2
9558,M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0,client_2
6927,H36340,H,301.1,311.6,1417,53.4,0,0,0,0,0,0,0,client_2
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,client_2
647,M15506,M,297.7,309.4,1461,43.7,142,0,0,0,0,0,0,client_2
8595,L55774,L,297.4,308.0,1356,51.9,184,0,0,0,0,0,0,client_2
7348,L54527,L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,client_2
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,client_2
1929,L49108,L,298.0,307.8,1623,29.9,24,0,0,0,0,0,0,client_2
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,client_2
3491,M18350,M,301.9,310.9,1763,28.4,103,0,0,0,0,0,0,client_2
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,client_2
8649,M23508,M,297.4,308.4,1478,46.2,95,0,0,0,0,0,0,client_2
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0,client_2
3089,M17948,M,300.0,309.1,1624,30.8,155,0,0,0,0,0,0,client_2
1881,L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0,client_2
5112,L52291,L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,client_2
3303,L50482,L,301.3,310.5,1503,48.6,72,0,0,0,0,0,0,client_2
1209,L48388,L,297.0,308.1,1489,44.1,96,0,0,0,0,0,0,client_2
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,client_2
6664,L53843,L,301.3,310.4,1504,47.2,193,0,0,0,0,0,0,client_2
4685,M19544,M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,client_2
3074,L50253,L,300.1,309.1,1478,46.9,116,0,0,0,0,0,0,client_2
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,client_2
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,client_2
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,client_2
9773,L56952,L,298.5,309.5,1561,34.8,35,0,0,0,0,0,0,client_2
8317,L55496,L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0,client_2
8592,L55771,L,297.4,307.9,1606,33.4,176,0,0,0,0,0,0,client_2
6004,L53183,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,client_2
4162,H33575,H,301.9,310.3,1653,32.4,100,0,0,0,0,0,0,client_2
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,client_2
4941,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,client_2
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,client_2
605,L47784,L,297.9,309.9,1542,33.8,33,0,0,0,0,0,0,client_2
6569,L53748,L,301.3,310.6,1521,36.3,166,0,0,0,0,0,0,client_2
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,client_2
1943,L49122,L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0,client_2
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,client_2
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0,client_2
1491,L48670,L,298.2,309.0,1341,43.8,171,0,0,0,0,0,0,client_2
2260,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0,client_2
1129,M15988,M,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,client_2
4040,L51219,L,301.9,310.8,1567,39.3,9,0,0,0,0,0,0,client_2
3263,L50442,L,301.3,310.1,1558,36.3,184,0,0,0,0,0,0,client_2
6425,M21284,M,300.3,310.0,1409,43.2,9,0,0,0,0,0,0,client_2
8539,L55718,L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,client_2
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,client_2
3973,L51152,L,302.3,311.4,1511,34.7,75,0,0,0,0,0,0,client_2
2328,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,client_2
8279,L55458,L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,client_2
3937,L51116,L,302.5,311.5,1985,18.8,190,0,0,0,0,0,0,client_2
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,client_2
4868,L52047,L,303.6,312.5,1345,54.1,126,0,0,0,0,0,0,client_2
3852,H33265,H,302.2,310.9,1415,48.4,185,0,0,0,0,0,0,client_2
1178,M16037,M,297.2,308.3,1604,39.4,9,0,0,0,0,0,0,client_2
2275,L49454,L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0,client_2
7372,L54551,L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,client_2
1468,L48647,L,298.6,309.8,1544,30.2,113,0,0,0,0,0,0,client_2
3819,L50998,L,302.1,310.7,1491,42.8,98,0,0,0,0,0,0,client_2
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,client_2
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,client_2
5251,L52430,L,303.5,312.9,1332,52.9,66,0,0,0,0,0,0,client_2
4860,L52039,L,303.7,312.4,1535,38.6,107,0,0,0,0,0,0,client_2
9991,L57170,L,298.8,308.5,1527,36.2,3,0,0,0,0,0,0,client_2
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,client_2
9997,H39410,H,298.9,308.4,1632,31.8,17,0,0,0,0,0,0,client_2
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,client_2
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,client_2
4226,L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0,client_2
6682,L53861,L,301.4,310.7,1425,45.1,7,0,0,0,0,0,0,client_2
3369,L50548,L,301.5,310.8,1350,58.5,13,0,0,0,0,0,0,client_2
9741,M24600,M,298.9,310.1,1655,31.5,172,0,0,0,0,0,0,client_2
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,client_2
2550,L49729,L,299.4,309.2,1489,42.3,114,0,0,0,0,0,0,client_2
9011,L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,client_2
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,client_2
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,client_2
3862,M18721,M,302.5,311.5,1481,41.1,215,0,0,0,0,0,0,client_2
903,L48082,L,295.6,306.1,1383,48.7,147,0,0,0,0,0,0,client_2
9976,M24835,M,298.6,308.3,1589,34.1,174,0,0,0,0,0,0,client_2
3053,L50232,L,300.1,309.2,1421,42.5,61,0,0,0,0,0,0,client_2
1497,L48676,L,298.0,308.7,1268,69.4,189,1,0,0,1,1,0,client_2
5486,L52665,L,302.6,312.1,1344,51.0,206,0,0,0,0,0,0,client_2
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,client_2
3832,M18691,M,302.3,310.9,1742,29.7,137,0,0,0,0,0,0,client_2
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,client_2
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,client_2
4879,L52058,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0,client_2
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,client_2
8611,L55790,L,297.4,308.3,1561,38.3,0,0,0,0,0,0,0,client_2
1987,L49166,L,298.1,307.6,1498,42.9,171,0,0,0,0,0,0,client_2
3171,M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,client_2
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,client_2
1064,M15923,M,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,client_2
4688,L51867,L,303.5,311.6,2183,17.0,110,0,0,0,0,0,0,client_2
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,client_2
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,client_2
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,client_2
5983,L53162,L,300.7,310.8,1486,37.1,186,0,0,0,0,0,0,client_2
4960,L52139,L,303.8,312.6,1735,25.9,154,0,0,0,0,0,0,client_2
5786,L52965,L,301.7,311.1,1469,37.2,128,0,0,0,0,0,0,client_2
1747,L48926,L,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,client_2
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,client_2
1215,M16074,M,296.8,307.8,1694,33.0,115,0,0,0,0,0,0,client_2
4814,M19673,M,303.3,311.8,1536,40.6,205,0,0,0,0,0,0,client_2
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,client_2
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,client_2
8970,L56149,L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,client_2
3618,L50797,L,301.8,311.0,1529,41.6,12,0,0,0,0,0,0,client_2
6675,L53854,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,client_2
8449,L55628,L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,client_2
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,client_2
742,L47921,L,296.9,308.3,1513,38.8,189,0,0,0,0,0,0,client_2
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,client_2
3891,L51070,L,302.3,311.2,1386,53.5,59,0,0,0,0,0,0,client_2
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,client_2
1267,L48446,L,298.0,309.6,1633,34.8,41,0,0,0,0,0,0,client_2
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,client_2
5830,M20689,M,301.2,311.1,1574,34.3,4,0,0,0,0,0,0,client_2
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,client_2
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,client_2
3175,L50354,L,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,client_2
2564,L49743,L,299.3,309.1,1496,37.2,149,0,0,0,0,0,0,client_2
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,client_2
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,client_2
2090,L49269,L,299.5,309.3,1941,22.5,18,0,0,0,0,0,0,client_2
3131,L50310,L,300.1,309.6,1760,25.4,55,0,0,0,0,0,0,client_2
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,client_2
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,client_2
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,client_2
6436,L53615,L,300.3,309.9,1621,34.1,36,0,0,0,0,0,0,client_2
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,client_2
5204,M20063,M,303.7,312.6,1671,30.5,163,0,0,0,0,0,0,client_2
3766,M18625,M,302.4,311.1,1443,51.8,178,0,0,0,0,0,0,client_2
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,client_2
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,client_2
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,client_2
3239,M18098,M,300.9,309.4,1724,25.6,119,0,0,0,0,0,0,client_2
3656,L50835,L,302.1,311.4,1686,30.9,106,0,0,0,0,0,0,client_2
1975,L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,client_2
5744,M20603,M,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,client_2
8403,L55582,L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,client_2
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,client_2
870,L48049,L,295.8,306.5,1358,49.2,63,0,0,0,0,0,0,client_2
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,client_2
8940,M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,client_2
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0,client_2
8025,L55204,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0,client_2
3622,L50801,L,301.9,311.2,1657,29.1,23,0,0,0,0,0,0,client_2
3448,L50627,L,301.7,310.6,1624,34.5,216,0,0,0,0,0,0,client_2
1307,L48486,L,298.8,310.0,1487,41.4,152,0,0,0,0,0,0,client_2
3252,L50431,L,301.1,309.6,1501,36.1,156,0,0,0,0,0,0,client_2
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,client_2
2988,M17847,M,300.6,309.8,1659,28.9,127,0,0,0,0,0,0,client_2
6548,L53727,L,301.4,310.8,1740,29.2,110,0,0,0,0,0,0,client_2
5789,L52968,L,301.8,311.5,1443,43.3,134,0,0,0,0,0,0,client_2
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0,client_2
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,client_2
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,client_2
8486,L55665,L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,client_2
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,client_2
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,client_2
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,client_2
9804,L56983,L,298.4,309.2,1692,29.8,137,0,0,0,0,0,0,client_2
960,L48139,L,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,client_2
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,client_2
1869,L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0,client_2
8983,L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,client_2
9681,L56860,L,299.1,310.1,1894,24.2,22,0,0,0,0,0,0,client_2
6405,M21264,M,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,client_2
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,client_2
4446,L51625,L,302.5,310.2,1716,29.9,156,0,0,0,0,0,0,client_2
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,client_2
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,client_2
2473,L49652,L,298.9,308.5,1429,55.1,140,0,0,0,0,0,0,client_2
8041,L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0,client_2
1830,L49009,L,297.8,307.2,1880,23.0,176,0,0,0,0,0,0,client_2
4465,L51644,L,302.8,310.6,1671,30.5,201,0,0,0,0,0,0,client_2
4820,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0,client_2
4488,L51667,L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0,client_2
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,client_2
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,client_2
1574,L48753,L,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,client_2
9009,M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,client_2
5931,L53110,L,300.3,310.3,1483,51.6,50,0,0,0,0,0,0,client_2
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0,client_2
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,client_2
