UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,client_4
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,client_4
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,client_4
6842,M21701,M,301.1,311.2,1591,35.0,208,0,0,0,0,0,0,client_4
6770,L53949,L,301.2,310.8,1392,52.6,23,0,0,0,0,0,0,client_4
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,client_4
6473,H35886,H,300.4,309.6,1571,33.6,126,0,0,0,0,0,0,client_4
4110,M18969,M,301.9,310.6,1475,47.8,179,0,0,0,0,0,0,client_4
63,L47242,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,client_4
6828,M21687,M,301.0,310.9,1515,41.8,170,0,0,0,0,0,0,client_4
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0,client_4
4833,L52012,L,303.5,312.0,1436,45.1,32,0,0,0,0,0,0,client_4
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0,client_4
8779,L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,client_4
5801,L52980,L,301.5,310.9,1469,44.7,164,0,0,0,0,0,0,client_4
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,client_4
8551,L55730,L,298.3,309.2,1456,45.5,75,0,0,0,0,0,0,client_4
9725,M24584,M,298.8,309.7,2098,19.0,133,0,0,0,0,0,0,client_4
2117,M16976,M,299.4,309.0,1381,44.9,88,0,0,0,0,0,0,client_4
7591,M22450,M,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,client_4
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,client_4
2135,L49314,L,299.3,309.0,1473,46.3,146,0,0,0,0,0,0,client_4
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,client_4
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,client_4
3554,M18413,M,301.8,310.8,1618,37.8,59,0,0,0,0,0,0,client_4
8581,L55760,L,297.5,308.1,1631,30.6,146,0,0,0,0,0,0,client_4
3841,L51020,L,302.4,311.0,1610,33.1,161,0,0,0,0,0,0,client_4
5837,L53016,L,301.2,311.1,1550,39.7,20,0,0,0,0,0,0,client_4
8331,L55510,L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,client_4
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,client_4
7961,H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0,client_4
2465,M17324,M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,client_4
7104,H36517,H,300.8,310.3,1777,30.1,38,0,0,0,0,0,0,client_4
3593,H33006,H,301.6,310.4,1369,45.4,156,0,0,0,0,0,0,client_4
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,client_4
5932,L53111,L,300.3,310.4,1336,54.4,52,0,0,0,0,0,0,client_4
9893,H39306,H,298.9,309.7,1407,48.6,161,0,0,0,0,0,0,client_4
1424,L48603,L,298.7,309.8,1539,33.4,2,0,0,0,0,0,0,client_4
2427,M17286,M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,client_4
2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0,client_4
3648,L50827,L,302.2,311.5,1427,43.8,88,0,0,0,0,0,0,client_4
9676,M24535,M,299.0,310.2,1298,57.2,10,0,0,0,0,0,0,client_4
4494,L51673,L,302.7,310.5,1511,37.7,60,0,0,0,0,0,0,client_4
1167,M16026,M,297.1,308.1,1506,37.7,210,0,0,0,0,0,0,client_4
9236,M24095,M,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,client_4
4382,L51561,L,301.9,309.6,1446,43.2,225,0,0,0,0,0,0,client_4
946,M15805,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,client_4
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0,client_4
6813,L53992,L,300.9,310.6,1350,53.8,131,0,0,0,0,0,0,client_4
8339,L55518,L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,client_4
2931,H32344,H,300.7,309.6,1403,51.3,174,0,0,0,0,0,0,client_4
727,M15586,M,297.4,308.8,1628,37.4,144,0,0,0,0,0,0,client_4
811,L47990,L,296.9,307.7,1550,39.7,124,0,0,0,0,0,0,client_4
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,client_4
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,client_4
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,client_4
6794,L53973,L,301.3,310.7,1608,31.4,86,0,0,0,0,0,0,client_4
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0,client_4
1235,H30648,H,297.2,308.5,2440,14.0,166,0,0,0,0,0,0,client_4
2251,M17110,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0,client_4
5825,L53004,L,301.2,311.0,1596,37.2,219,0,0,0,0,0,0,client_4
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,client_4
1364,L48543,L,298.7,310.1,1433,54.6,66,0,0,0,0,0,0,client_4
1276,M16135,M,298.1,309.4,1362,47.6,70,0,0,0,0,0,0,client_4
5096,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,client_4
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,client_4
4678,H34091,H,303.5,311.6,1466,47.0,80,0,0,0,0,0,0,client_4
5138,L52317,L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,client_4
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0,client_4
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,client_4
2929,M17788,M,300.8,309.7,1258,54.9,168,0,0,0,0,0,0,client_4
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,client_4
6444,L53623,L,300.8,310.3,1537,33.3,52,0,0,0,0,0,0,client_4
9776,M24635,M,298.6,309.5,1684,27.8,44,0,0,0,0,0,0,client_4
8338,M23197,M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,client_4
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,client_4
7700,M22559,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0,client_4
1334,M16193,M,299.0,310.3,1558,35.4,223,0,0,0,0,0,0,client_4
4531,L51710,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0,client_4
1232,M16091,M,297.2,308.5,1604,40.7,158,0,0,0,0,0,0,client_4
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,client_4
1953,L49132,L,298.0,307.8,1266,60.5,81,0,0,0,0,0,0,client_4
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,client_4
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,client_4
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,client_4
1733,H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,client_4
7322,L54501,L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,client_4
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,client_4
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0,client_4
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,client_4
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,client_4
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,client_4
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,client_4
3028,L50207,L,300.5,309.5,1777,23.6,0,0,0,0,0,0,0,client_4
636,L47815,L,298.3,310.0,1858,23.9,114,0,0,0,0,0,0,client_4
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,client_4
5895,L53074,L,301.2,310.9,1597,37.9,164,0,0,0,0,0,0,client_4
6727,L53906,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0,client_4
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,client_4
9660,L56839,L,298.9,309.8,1287,61.9,216,1,0,0,0,1,0,client_4
7034,M21893,M,300.7,310.8,1469,46.4,75,0,0,0,0,0,0,client_4
4409,L51588,L,302.4,310.1,2009,18.9,59,0,0,0,0,0,0,client_4
818,L47997,L,296.8,307.6,1368,52.0,140,0,0,0,0,0,0,client_4
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,client_4
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,client_4
1185,L48364,L,297.3,308.5,1497,47.5,27,0,0,0,0,0,0,client_4
1283,L48462,L,298.3,309.4,1546,36.1,94,0,0,0,0,0,0,client_4
2796,M17655,M,300.3,309.5,1405,49.4,77,0,0,0,0,0,0,client_4
8626,L55805,L,297.4,308.3,1632,33.5,39,0,0,0,0,0,0,client_4
5202,M20061,M,303.7,312.7,1396,47.3,158,0,0,0,0,0,0,client_4
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,client_4
1204,H30617,H,297.0,308.1,1410,47.6,79,0,0,0,0,0,0,client_4
4744,L51923,L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0,client_4
17,M14876,M,298.6,309.2,1311,46.6,44,0,0,0,0,0,0,client_4
490,M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,client_4
4955,L52134,L,303.7,312.6,1702,29.1,141,0,0,0,0,0,0,client_4
3933,L51112,L,302.6,311.6,1953,22.4,180,0,0,0,0,0,0,client_4
598,H30011,H,297.6,309.6,1428,46.6,13,0,0,0,0,0,0,client_4
3580,L50759,L,301.8,310.6,2672,11.8,124,1,0,0,1,0,0,client_4
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,client_4
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,client_4
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,client_4
9027,M23886,M,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,client_4
2844,L50023,L,300.3,309.2,1532,40.2,194,0,0,0,0,0,0,client_4
6330,M21189,M,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,client_4
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,client_4
2557,M17416,M,299.3,309.1,1449,47.9,131,0,0,0,0,0,0,client_4
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,client_4
6560,H35973,H,301.5,310.6,1512,39.0,143,0,0,0,0,0,0,client_4
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,client_4
4371,L51550,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0,client_4
1179,L48358,L,297.3,308.5,1398,60.4,12,0,0,0,0,0,0,client_4
4130,M18989,M,301.8,310.3,1666,32.7,19,0,0,0,0,0,0,client_4
6991,L54170,L,300.7,311.1,2478,13.4,170,1,0,0,1,0,0,client_4
9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,client_4
9698,M24557,M,298.8,309.8,1413,45.5,64,0,0,0,0,0,0,client_4
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,client_4
3725,M18584,M,302.3,311.2,1507,47.7,70,0,0,0,0,0,0,client_4
7068,M21927,M,300.8,310.7,1386,42.1,170,0,0,0,0,0,0,client_4
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,client_4
1767,M16626,M,298.3,307.7,1717,27.1,7,0,0,0,0,0,0,client_4
1887,L49066,L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,client_4
3435,M18294,M,301.5,310.5,1412,44.1,184,0,0,0,0,0,0,client_4
7380,M22239,M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,client_4
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,client_4
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,client_4
8278,H37691,H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,client_4
8397,H37810,H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,client_4
2220,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0,client_4
8260,L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,client_4
1160,L48339,L,297.0,307.8,1609,35.6,193,0,0,0,0,0,0,client_4
9685,H39098,H,298.9,309.9,1376,51.0,32,0,0,0,0,0,0,client_4
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,client_4
2287,M17146,M,299.4,308.7,1289,60.5,104,0,0,0,0,0,0,client_4
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,client_4
8038,L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0,client_4
9639,H39052,H,299.3,310.4,1393,44.9,162,0,0,0,0,0,0,client_4
6931,M21790,M,300.9,311.5,1836,21.8,12,0,0,0,0,0,0,client_4
6542,L53721,L,301.4,310.7,1509,38.3,95,0,0,0,0,0,0,client_4
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,client_4
3244,L50423,L,301.0,309.6,1724,28.1,133,0,0,0,0,0,0,client_4
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,client_4
4140,H33553,H,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,client_4
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,client_4
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,client_4
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,client_4
3140,H32553,H,300.4,309.9,1513,38.7,76,0,0,0,0,0,0,client_4
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,client_4
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,client_4
2821,L50000,L,300.2,309.5,1436,48.8,135,0,0,0,0,0,0,client_4
9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0,client_4
9874,L57053,L,298.9,309.8,1616,36.5,110,0,0,0,0,0,0,client_4
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,client_4
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,client_4
6398,M21257,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,0,client_4
8257,H37670,H,299.0,310.5,1336,56.8,136,0,0,0,0,0,0,client_4
3229,L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,client_4
8010,H37423,H,300.9,312.0,2129,17.8,173,0,0,0,0,0,0,client_4
1161,H30574,H,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,client_4
853,M15712,M,296.3,307.3,1368,49.5,10,0,0,0,0,0,0,client_4
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,client_4
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,client_4
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,client_4
3878,H33291,H,302.6,311.7,1471,48.3,25,0,0,0,0,0,0,client_4
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,client_4
8695,L55874,L,297.2,308.5,1766,25.8,7,0,0,0,0,0,0,client_4
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,client_4
7007,H36420,H,300.6,310.6,1419,39.6,3,0,0,0,0,0,0,client_4
4414,M19273,M,302.7,310.5,1398,47.3,70,0,0,0,0,0,0,client_4
4865,L52044,L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0,client_4
3680,L50859,L,302.2,311.5,1725,34.0,170,0,0,0,0,0,0,client_4
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,client_4
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0,client_4
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,client_4
59,M14918,M,298.8,309.0,1661,29.5,162,0,0,0,0,0,0,client_4
977,M15836,M,296.0,306.6,1392,51.3,124,0,0,0,0,0,0,client_4
3502,H32915,H,301.9,311.0,1291,63.6,137,0,0,0,0,0,0,client_4
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,client_4
2975,M17834,M,300.6,309.4,1521,37.2,90,0,0,0,0,0,0,client_4
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,client_4
1959,H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0,client_4
5266,M20125,M,303.5,312.9,1883,23.3,100,0,0,0,0,0,0,client_4
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,client_4
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,client_4
9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,client_4
6331,M21190,M,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,client_4
7012,L54191,L,300.5,310.5,2633,12.2,17,1,0,0,1,0,0,client_4
2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,client_4
2485,H31898,H,298.8,308.6,1524,37.7,170,0,0,0,0,0,0,client_4
9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,client_4
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0,client_4
3902,H33315,H,302.2,311.1,1553,34.1,89,0,0,0,0,0,0,client_4
5838,M20697,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0,client_4
5842,M20701,M,301.3,311.1,1678,30.7,34,0,0,0,0,0,0,client_4
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,client_4
8291,M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,client_4
1496,H30909,H,297.9,308.5,1383,44.6,184,0,0,0,0,0,0,client_4
1845,M16704,M,297.6,307.1,1471,44.9,14,0,0,0,0,0,0,client_4
4368,H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0,client_4
8171,L55350,L,299.9,311.3,1522,45.7,153,0,0,0,0,0,0,client_4
5503,L52682,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,client_4
1494,L48673,L,298.0,308.8,1496,44.9,179,0,0,0,0,0,0,client_4
3837,L51016,L,302.4,311.2,1466,43.9,152,0,0,0,0,0,0,client_4
7988,H37401,H,301.0,312.2,1489,40.3,117,0,0,0,0,0,0,client_4
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,client_4
4947,M19806,M,303.7,312.7,1669,31.7,120,0,0,0,0,0,0,client_4
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,client_4
9703,L56882,L,298.9,310.0,1633,31.2,76,0,0,0,0,0,0,client_4
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,client_4
2560,L49739,L,299.3,309.0,1447,50.4,140,0,0,0,0,0,1,client_4
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,client_4
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,client_4
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,client_4
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0,client_4
885,L48064,L,295.8,306.4,1356,48.0,99,0,0,0,0,0,0,client_4
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,client_4
9222,M24081,M,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,client_4
8567,M23426,M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,client_4
5521,M20380,M,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,client_4
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,client_4
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,client_4
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,client_4
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,client_4
1739,H31152,H,298.4,307.9,1948,21.4,136,0,0,0,0,0,0,client_4
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0,client_4
8014,M22873,M,300.9,312.0,1402,50.7,185,0,0,0,0,0,0,client_4
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,client_4
8925,H38338,H,297.1,308.2,1527,42.2,199,0,0,0,0,0,0,client_4
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,client_4
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,client_4
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,client_4
8951,L56130,L,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,client_4
4006,M18865,M,302.0,311.1,1406,48.8,159,0,0,0,0,0,0,client_4
3537,L50716,L,302.0,311.0,1632,34.2,18,0,0,0,0,0,0,client_4
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,client_4
3813,L50992,L,302.0,310.6,1392,50.0,84,0,0,0,0,0,0,client_4
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0,client_4
9736,L56915,L,299.0,310.1,1444,47.7,161,0,0,0,0,0,0,client_4
3757,L50936,L,302.3,311.1,1546,33.1,156,0,0,0,0,0,0,client_4
3858,H33271,H,302.4,311.2,1506,40.8,204,0,0,0,0,0,0,client_4
3357,L50536,L,301.6,310.8,1355,57.8,195,1,0,0,0,1,0,client_4
2860,L50039,L,300.6,309.4,1549,43.4,233,0,0,0,0,0,0,client_4
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,client_4
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,client_4
6644,M21503,M,301.5,310.5,1308,60.5,139,0,0,0,0,0,0,client_4
1289,M16148,M,298.5,309.6,1441,48.2,107,0,0,0,0,0,0,client_4
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,client_4
2588,L49767,L,299.0,308.7,2248,16.8,204,0,0,0,0,0,0,client_4
6342,M21201,M,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,client_4
6517,H35930,H,301.1,310.0,1470,40.1,23,0,0,0,0,0,0,client_4
4402,H33815,H,302.2,310.0,1468,43.6,38,0,0,0,0,0,0,client_4
3230,L50409,L,300.6,309.4,1442,43.2,96,0,0,0,0,0,0,client_4
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,client_4
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,client_4
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,client_4
6482,L53661,L,300.7,309.8,1406,48.4,151,0,0,0,0,0,0,client_4
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,client_4
5929,M20788,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0,client_4
548,M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,client_4
8692,L55871,L,297.1,308.5,1555,36.2,0,0,0,0,0,0,0,client_4
6916,L54095,L,301.0,311.4,1484,36.2,188,0,0,0,0,0,0,client_4
1431,L48610,L,298.9,310.0,1378,49.3,18,0,0,0,0,0,0,client_4
5854,L53033,L,301.2,311.0,1567,35.1,64,0,0,0,0,0,0,client_4
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,client_4
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,client_4
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,client_4
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,client_4
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,client_4
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,client_4
8436,M23295,M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,client_4
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,client_4
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0,client_4
1262,H30675,H,297.6,309.0,1885,25.2,24,0,0,0,0,0,0,client_4
9926,M24785,M,298.5,308.7,1367,47.3,47,0,0,0,0,0,0,client_4
8602,H38015,H,297.4,308.2,1359,46.9,199,0,0,0,0,0,0,client_4
1028,M15887,M,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,client_4
966,L48145,L,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,client_4
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,client_4
10,M14869,M,298.5,309.0,1741,28.0,21,0,0,0,0,0,0,client_4
8083,H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0,client_4
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,client_4
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,client_4
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,client_4
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,client_4
4812,M19671,M,303.4,312.0,1748,28.4,200,0,0,0,0,0,0,client_4
1405,M16264,M,298.9,310.1,1555,40.6,176,0,0,0,0,0,0,client_4
2525,M17384,M,298.8,308.7,1446,45.5,49,0,0,0,0,0,0,client_4
8295,M23154,M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0,client_4
8280,L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,client_4
2069,M16928,M,299.7,309.6,1534,39.1,176,0,0,0,0,0,0,client_4
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,client_4
9986,H39399,H,298.7,308.5,1572,35.6,202,0,0,0,0,0,0,client_4
8452,L55631,L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,client_4
6993,L54172,L,300.7,311.0,1596,36.9,174,0,0,0,0,0,0,client_4
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,client_4
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,client_4
2072,M16931,M,299.7,309.6,1313,60.0,186,0,0,0,0,0,0,client_4
6427,L53606,L,300.2,309.7,1448,36.8,14,0,0,0,0,0,0,client_4
6297,L53476,L,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,client_4
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,client_4
9880,M24739,M,298.8,309.8,1490,38.6,127,0,0,0,0,0,0,client_4
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,client_4
5208,M20067,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,client_4
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,client_4
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0,client_4
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,client_4
3431,H32844,H,301.6,310.6,1821,26.2,171,0,0,0,0,0,0,client_4
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,client_4
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,client_4
822,L48001,L,296.7,307.6,1474,41.7,148,0,0,0,0,0,0,client_4
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,client_4
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,client_4
