UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,client_5
4527,L51706,L,302.4,310.4,1521,38.5,142,0,0,0,0,0,0,client_5
9249,M24108,M,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,client_5
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,client_5
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,client_5
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,client_5
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,client_5
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,client_5
1335,L48514,L,299.0,310.4,1365,49.1,226,1,0,0,0,1,0,client_5
6445,M21304,M,300.8,310.3,1270,61.0,54,0,0,0,0,0,0,client_5
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,client_5
4116,H33529,H,302.0,310.6,1346,54.7,196,0,0,0,0,0,0,client_5
1848,L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,0,client_5
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,client_5
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,client_5
3215,H32628,H,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,client_5
1780,M16639,M,298.6,308.2,1488,44.0,43,0,0,0,0,0,0,client_5
9159,H38572,H,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,client_5
4102,L51281,L,301.9,310.4,1884,23.4,163,0,0,0,0,0,0,client_5
846,L48025,L,296.3,307.3,1439,41.5,208,0,0,0,0,0,0,client_5
9598,L56777,L,298.9,310.1,1510,38.0,52,0,0,0,0,0,0,client_5
617,H30030,H,298.1,309.9,1686,29.1,60,0,0,0,0,0,0,client_5
2935,M17794,M,300.8,309.6,1546,42.3,186,0,0,0,0,0,0,client_5
9279,H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,client_5
9849,H39262,H,298.5,309.2,1568,40.6,39,0,0,0,0,0,0,client_5
6371,L53550,L,300.1,309.6,1321,46.9,75,0,0,0,0,0,0,client_5
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,client_5
1620,L48799,L,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,client_5
2082,M16941,M,299.4,309.3,1485,47.1,209,0,0,0,0,0,0,client_5
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0,client_5
3492,H32905,H,301.9,310.9,1590,34.3,106,0,0,0,0,0,0,client_5
3142,L50321,L,300.5,310.0,1521,45.1,86,0,0,0,0,0,0,client_5
3052,L50231,L,300.2,309.3,1366,49.3,59,0,0,0,0,0,0,client_5
6997,M21856,M,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,client_5
8841,M23700,M,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,client_5
1321,M16180,M,299.0,310.3,1540,38.1,182,0,0,0,0,0,0,client_5
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,client_5
4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,client_5
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,client_5
600,H30013,H,297.7,309.7,1616,31.1,20,0,0,0,0,0,0,client_5
2035,M16894,M,298.8,308.5,1425,47.4,90,0,0,0,0,0,0,client_5
9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,0,client_5
4769,L51948,L,303.6,312.0,1309,52.9,86,1,0,1,0,0,0,client_5
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0,client_5
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,client_5
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,client_5
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,client_5
1771,H31184,H,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,client_5
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,client_5
4379,M19238,M,301.9,309.6,1385,45.8,217,0,0,0,0,0,0,client_5
6433,M21292,M,300.3,309.9,1447,46.5,28,0,0,0,0,0,0,client_5
3866,H33279,H,302.6,311.5,1629,34.4,228,1,1,0,0,0,0,client_5
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,client_5
3043,M17902,M,300.2,309.4,1459,43.9,39,0,0,0,0,0,0,client_5
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,client_5
4944,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0,client_5
8387,M23246,M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,client_5
3836,M18695,M,302.3,311.1,1435,43.1,149,0,0,0,0,0,0,client_5
1277,M16136,M,298.2,309.4,1693,34.4,73,0,0,0,0,0,0,client_5
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,client_5
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,client_5
957,H30370,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,client_5
7127,M21986,M,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,client_5
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,client_5
6932,M21791,M,300.8,311.4,1521,39.9,15,0,0,0,0,0,0,client_5
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,client_5
3729,L50908,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0,client_5
5086,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0,client_5
3936,M18795,M,302.6,311.6,1227,68.2,187,1,0,0,0,1,0,client_5
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,client_5
3324,L50503,L,301.5,310.5,1589,36.7,118,0,0,0,0,0,0,client_5
6586,M21445,M,301.5,310.5,1600,32.8,205,0,0,0,0,0,0,client_5
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,client_5
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,client_5
6556,H35969,H,301.5,310.7,1394,46.7,130,0,0,0,0,0,0,client_5
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,client_5
9930,H39343,H,298.4,308.4,1479,39.2,58,0,0,0,0,0,0,client_5
6447,M21306,M,300.7,310.3,1471,40.2,59,0,0,0,0,0,0,client_5
64,M14923,M,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,client_5
2246,M17105,M,299.3,308.4,1438,42.3,0,0,0,0,0,0,0,client_5
3001,H32414,H,300.5,309.8,1324,72.8,159,1,0,0,1,0,0,client_5
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,client_5
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,client_5
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,client_5
4616,L51795,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0,client_5
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,client_5
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,client_5
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,client_5
3987,M18846,M,302.2,311.3,1577,29.8,112,0,0,0,0,0,0,client_5
6531,H35944,H,301.3,310.6,1605,32.5,59,0,0,0,0,0,0,client_5
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,client_5
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,client_5
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,client_5
8457,L55636,L,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,client_5
8488,L55667,L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,client_5
9813,M24672,M,298.2,309.1,1411,45.8,157,0,0,0,0,0,0,client_5
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,client_5
2840,M17699,M,300.4,309.4,1362,42.1,182,0,0,0,0,0,0,client_5
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0,client_5
6525,L53704,L,301.1,310.4,1874,24.8,47,0,0,0,0,0,0,client_5
8654,M23513,M,297.4,308.3,1335,57.9,113,0,0,0,0,0,0,client_5
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0,client_5
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,client_5
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,client_5
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,client_5
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,client_5
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0,client_5
4943,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,client_5
2541,L49720,L,299.1,308.8,1502,38.3,88,0,0,0,0,0,0,client_5
8412,L55591,L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,client_5
8908,M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,client_5
8928,M23787,M,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,client_5
4111,L51290,L,302.0,310.6,1361,46.7,182,0,0,0,0,0,0,client_5
1247,H30660,H,297.2,308.5,1653,33.3,207,0,0,0,0,0,0,client_5
1847,H31260,H,297.7,307.3,1514,38.6,19,0,0,0,0,0,0,client_5
7725,M22584,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,client_5
2470,L49649,L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,client_5
8643,M23502,M,297.5,308.4,1596,36.6,80,0,0,0,0,0,0,client_5
4557,M19416,M,302.7,310.6,1349,51.2,6,1,0,1,0,0,0,client_5
938,L48117,L,295.6,306.2,1263,61.8,27,0,0,0,0,0,0,client_5
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,client_5
4818,L51997,L,303.5,312.1,1674,30.8,0,0,0,0,0,0,0,client_5
6654,M21513,M,301.4,310.3,1610,29.1,166,0,0,0,0,0,0,client_5
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,client_5
2110,M16969,M,299.3,309.0,1496,43.4,67,0,0,0,0,0,0,client_5
3188,M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,client_5
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,client_5
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,client_5
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,client_5
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,client_5
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,client_5
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,client_5
3276,H32689,H,301.3,310.0,1532,36.3,2,0,0,0,0,0,0,client_5
6455,L53634,L,300.7,310.1,1598,32.8,79,0,0,0,0,0,0,client_5
4058,L51237,L,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,client_5
567,M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,client_5
3006,L50185,L,300.5,309.9,1503,37.4,175,0,0,0,0,0,0,client_5
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0,client_5
8523,H37936,H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,client_5
3456,H32869,H,301.4,310.3,1611,41.5,11,0,0,0,0,0,0,client_5
6353,L53532,L,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,client_5
5273,M20132,M,303.6,313.0,1396,38.2,117,0,0,0,0,0,0,client_5
8583,M23442,M,297.5,308.1,1334,72.0,151,1,0,0,1,0,0,client_5
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,client_5
3358,H32771,H,301.6,310.7,1414,51.7,197,0,0,0,0,0,0,client_5
2295,L49474,L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0,client_5
3086,L50265,L,300.1,309.2,1441,42.9,148,0,0,0,0,0,0,client_5
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,client_5
878,M15737,M,295.6,306.2,1584,33.6,81,0,0,0,0,0,0,client_5
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,client_5
1851,M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,client_5
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,client_5
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,client_5
8508,L55687,L,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,client_5
6363,L53542,L,300.0,309.6,1738,28.7,51,0,0,0,0,0,0,client_5
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,client_5
3269,M18128,M,301.3,310.1,1525,37.8,199,0,0,0,0,0,0,client_5
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,client_5
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,client_5
2546,M17405,M,299.2,309.0,1541,36.3,104,0,0,0,0,0,0,client_5
2024,L49203,L,298.7,308.5,1444,54.2,62,0,0,0,0,0,0,client_5
4951,M19810,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,0,client_5
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,client_5
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,client_5
649,H30062,H,297.7,309.3,1400,48.9,147,0,0,0,0,0,0,client_5
8962,M23821,M,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,client_5
611,L47790,L,298.1,310.0,1534,33.7,47,0,0,0,0,0,0,client_5
4792,M19651,M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0,client_5
7072,H36485,H,300.7,310.6,1505,40.6,179,0,0,0,0,0,0,client_5
9866,M24725,M,298.9,309.8,2450,13.9,89,0,0,0,0,0,0,client_5
3993,L51172,L,302.3,311.3,1614,34.1,129,0,0,0,0,0,0,client_5
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,client_5
6960,L54139,L,300.6,311.0,1543,34.7,89,0,0,0,0,0,0,client_5
2832,M17691,M,300.3,309.2,1490,47.9,163,0,0,0,0,0,0,client_5
9629,H39042,H,299.0,310.0,1569,34.3,132,0,0,0,0,0,0,client_5
6756,M21615,M,301.8,311.1,1663,31.6,199,0,0,0,0,0,0,client_5
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,client_5
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,client_5
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,client_5
8881,L56060,L,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,client_5
8747,L55926,L,297.3,308.5,1528,44.5,140,0,0,0,0,0,0,client_5
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,client_5
9967,L57146,L,298.3,307.9,1507,41.2,149,0,0,0,0,0,0,client_5
2964,M17823,M,300.7,309.6,1439,43.0,61,0,0,0,0,0,0,client_5
4073,L51252,L,301.9,310.6,1610,33.4,87,0,0,0,0,0,0,client_5
900,H30313,H,295.6,306.2,1329,55.3,135,0,0,0,0,0,0,client_5
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,client_5
8113,M22972,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,0,client_5
815,M15674,M,296.8,307.5,1470,45.9,132,0,0,0,0,0,0,client_5
3507,H32920,H,301.6,310.8,1435,47.2,152,0,0,0,0,0,0,client_5
3274,M18133,M,301.3,309.9,1565,36.0,213,0,0,0,0,0,0,client_5
5234,L52413,L,303.6,312.9,1450,45.3,29,0,0,0,0,0,0,client_5
1516,M16375,M,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,client_5
3158,M18017,M,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,client_5
1971,M16830,M,297.9,307.6,1202,67.0,129,0,0,0,0,0,0,client_5
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0,client_5
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,client_5
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,client_5
3342,H32755,H,301.4,310.7,1329,52.0,160,0,0,0,0,0,0,client_5
4084,M18943,M,302.0,310.4,1567,36.4,114,0,0,0,0,0,0,client_5
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,client_5
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,client_5
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,client_5
3049,L50228,L,300.2,309.3,1532,43.2,53,0,0,0,0,0,0,client_5
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,client_5
1822,L49001,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,0,client_5
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,client_5
9054,M23913,M,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,client_5
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,client_5
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,client_5
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,client_5
8316,H37729,H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,client_5
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,client_5
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,client_5
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,client_5
8334,M23193,M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,client_5
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,client_5
2089,L49268,L,299.6,309.4,1331,46.4,16,0,0,0,0,0,0,client_5
786,M15645,M,296.9,308.0,1497,44.8,57,0,0,0,0,0,0,client_5
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,client_5
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,client_5
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,client_5
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,client_5
8487,M23346,M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,client_5
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,client_5
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,client_5
3189,M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,client_5
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,client_5
6922,L54101,L,301.1,311.6,1432,48.1,202,0,0,0,0,0,0,client_5
7887,M22746,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0,client_5
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,client_5
9828,M24687,M,298.3,309.3,1376,57.0,198,0,0,0,0,0,0,client_5
9713,M24572,M,299.1,310.2,1456,48.4,101,0,0,0,0,0,0,client_5
9775,H39188,H,298.6,309.5,1375,41.0,39,0,0,0,0,0,0,client_5
8876,H38289,H,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,client_5
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,client_5
6555,M21414,M,301.4,310.7,1639,29.8,127,0,0,0,0,0,0,client_5
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,client_5
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,client_5
7006,M21865,M,300.6,310.7,1339,52.9,0,0,0,0,0,0,0,client_5
9059,M23918,M,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,client_5
2155,M17014,M,299.3,308.9,1767,24.8,196,0,0,0,0,0,0,client_5
4521,L51700,L,302.4,310.4,1456,47.6,127,0,0,0,0,0,0,client_5
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,client_5
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,client_5
9761,M24620,M,298.5,309.6,1509,47.3,2,0,0,0,0,0,0,client_5
933,L48112,L,295.6,306.0,1363,50.0,14,0,0,0,0,0,0,client_5
5104,L52283,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0,client_5
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,client_5
9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,client_5
799,M15658,M,296.9,307.8,1828,24.6,91,0,0,0,0,0,0,client_5
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,client_5
8060,L55239,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0,client_5
4538,L51717,L,302.3,310.2,1548,35.3,170,0,0,0,0,0,0,client_5
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,client_5
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,client_5
830,L48009,L,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,client_5
8341,M23200,M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,client_5
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,client_5
1282,H30695,H,298.3,309.5,1427,54.3,89,0,0,0,0,0,0,client_5
753,L47932,L,296.9,308.1,1422,48.7,215,0,0,0,0,0,0,client_5
1997,M16856,M,298.4,308.0,1416,38.2,198,1,1,0,0,0,0,client_5
9859,L57038,L,298.5,309.5,1547,33.1,68,0,0,0,0,0,0,client_5
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,client_5
9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,client_5
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,client_5
2857,H32270,H,300.5,309.3,1471,45.2,223,0,0,0,0,0,0,client_5
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0,client_5
4200,M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0,client_5
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,client_5
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,client_5
8313,M23172,M,298.8,310.0,1529,38.5,77,0,0,0,0,0,0,client_5
1206,L48385,L,296.8,308.0,1371,54.5,86,0,0,0,0,0,0,client_5
3415,L50594,L,301.3,310.3,1555,41.2,131,0,0,0,0,0,0,client_5
1777,L48956,L,298.5,308.1,1564,31.1,34,0,0,0,0,0,0,client_5
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,client_5
6964,H36377,H,300.7,311.0,1981,19.9,99,0,0,0,0,0,0,client_5
2108,M16967,M,299.4,309.1,1417,47.3,59,0,0,0,0,0,0,client_5
4355,L51534,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,client_5
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,client_5
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,client_5
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,client_5
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,client_5
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,client_5
3122,L50301,L,300.1,309.4,2141,17.9,33,0,0,0,0,0,0,client_5
8482,M23341,M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,client_5
581,M15440,M,297.8,309.8,1798,25.5,203,0,0,0,0,0,0,client_5
8544,M23403,M,298.5,309.4,1365,48.7,56,0,0,0,0,0,0,client_5
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,client_5
3698,L50877,L,302.2,311.2,1928,23.1,2,0,0,0,0,0,0,client_5
676,M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0,client_5
5197,H34610,H,303.9,313.0,1517,36.0,142,0,0,0,0,0,0,client_5
5124,M19983,M,304.2,313.5,1532,41.3,161,0,0,0,0,0,0,client_5
1833,M16692,M,297.8,307.4,1330,51.7,183,0,0,0,0,0,0,client_5
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,client_5
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0,client_5
6632,M21491,M,301.5,310.4,1378,55.3,109,0,0,0,0,0,0,client_5
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,client_5
3676,M18535,M,302.1,311.5,1866,23.1,159,0,0,0,0,0,0,client_5
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,client_5
3763,M18622,M,302.3,311.0,1526,37.7,171,0,0,0,0,0,0,client_5
3161,M18020,M,300.4,309.7,1367,51.2,143,0,0,0,0,0,0,client_5
4145,L51324,L,301.8,310.1,1738,28.0,58,0,0,0,0,0,0,client_5
3238,M18097,M,300.9,309.5,1758,26.8,116,0,0,0,0,0,0,client_5
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,client_5
6603,L53782,L,301.5,310.6,1374,46.7,32,0,0,0,0,0,0,client_5
4850,M19709,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0,client_5
5291,L52470,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,client_5
4534,M19393,M,302.4,310.3,1375,52.5,161,1,0,1,0,0,0,client_5
9802,M24661,M,298.4,309.3,1496,45.6,129,0,0,0,0,0,0,client_5
9860,M24719,M,298.6,309.5,1580,33.9,70,0,0,0,0,0,0,client_5
1970,H31383,H,297.8,307.5,1631,31.3,124,0,0,0,0,0,0,client_5
2021,H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0,client_5
2506,L49685,L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,client_5
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,client_5
2046,M16905,M,299.3,309.1,1703,31.3,120,0,0,0,0,0,0,client_5
7297,H36710,H,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,client_5
7288,M22147,M,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,client_5
3013,L50192,L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0,client_5
62,M14921,M,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,client_5
916,M15775,M,295.4,305.8,1526,38.2,181,0,0,0,0,0,0,client_5
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,client_5
1471,L48650,L,298.5,309.7,1437,42.6,120,0,0,0,0,0,0,client_5
9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,client_5
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,client_5
8360,M23219,M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,client_5
2971,M17830,M,300.6,309.4,1452,39.4,78,0,0,0,0,0,0,client_5
9876,M24735,M,298.9,309.8,1363,50.6,115,0,0,0,0,0,0,client_5
9694,L56873,L,298.9,310.0,1693,28.8,56,0,0,0,0,0,0,client_5
6459,M21318,M,300.6,310.0,1302,62.9,87,0,0,0,0,0,0,client_5
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,client_5
1377,M16236,M,298.8,310.2,1527,31.2,102,0,0,0,0,0,0,client_5
